Seed,Spawn_Strategy,Initial_Drones_XY,Goal_X,Goal_Y,Optimal_Tick,Used_Tick,Map_Coverage_%,Spawn_Fail_Count,Backtrack_Count,Total_Spawned,Success
910188,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",15,11,30,31,36.52,0,0,54,True
910188,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",15,11,40,41,70.31,2,3,119,True
910188,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",15,11,18,19,52.25,34,33,51,True
910188,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",15,11,2,3,10.84,40,2,32,True
898207,1,"[(15, 15)]",14,16,2,3,0.59,0,0,3,True
898207,2,"[(7, 15), (23, 15)]",14,16,80,81,55.08,0,0,64,True
898207,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",14,16,48,49,55.96,0,0,68,True
898207,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",14,16,92,93,98.44,0,0,175,True
898207,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",14,16,20,25,62.4,56,59,59,True
898207,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",14,16,24,35,60.84,138,173,32,True
326449,1,"[(15, 15)]",4,29,243,244,98.54,0,0,100,True
326449,2,"[(7, 15), (23, 15)]",4,29,95,96,61.62,0,0,76,True
326449,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",4,29,53,54,64.94,0,0,65,True
326449,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",4,29,59,60,96.78,1,1,155,True
326449,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",4,29,25,26,61.62,51,73,57,True
326449,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",4,29,19,22,44.24,115,55,32,True
640928,1,"[(15, 15)]",15,19,278,279,76.56,0,0,74,True
640928,2,"[(7, 15), (23, 15)]",15,19,240,241,80.27,0,0,126,True
640928,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",15,19,24,25,30.08,0,0,39,True
640928,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",15,19,18,19,38.57,0,0,63,True
640928,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",15,19,-1,49,82.03,102,179,56,True
640928,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",15,19,8,45,74.22,168,185,32,True
756784,1,"[(15, 15)]",10,26,124,125,43.26,0,0,39,True
756784,2,"[(7, 15), (23, 15)]",10,26,50,51,30.27,0,0,41,True
756784,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",10,26,82,83,78.81,0,0,91,True
756784,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",10,26,36,37,73.14,0,0,98,True
756784,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",10,26,2,3,8.01,0,0,34,True
756784,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",10,26,4,5,15.72,44,5,32,True
585081,1,"[(15, 15)]",29,5,146,147,57.03,0,0,65,True
585081,2,"[(7, 15), (23, 15)]",29,5,92,93,42.09,0,0,84,True
585081,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",29,5,28,29,28.81,0,0,30,True
585081,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",29,5,22,23,45.8,0,0,70,True
585081,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",29,5,20,21,50.88,62,65,37,True
585081,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",29,5,22,23,54.59,115,73,32,True
406248,1,"[(15, 15)]",30,2,264,265,91.7,0,0,99,True
406248,2,"[(7, 15), (23, 15)]",30,2,188,189,91.7,0,0,159,True
406248,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",30,2,46,47,70.51,0,0,80,True
406248,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",30,2,18,19,39.36,0,0,60,True
406248,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",30,2,12,13,36.62,41,30,38,True
406248,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",30,2,2,3,11.82,40,3,32,True
903178,1,"[(15, 15)]",24,13,101,102,45.31,0,0,46,True
903178,2,"[(7, 15), (23, 15)]",24,13,15,16,10.64,0,0,18,True
903178,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",24,13,171,172,97.75,0,0,173,True
903178,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",24,13,33,34,62.11,0,0,97,True
903178,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",24,13,5,6,17.48,13,3,43,True
903178,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",24,13,11,24,54.3,115,92,32,True
163620,1,"[(15, 15)]",30,3,157,158,35.25,0,0,47,True
163620,2,"[(7, 15), (23, 15)]",30,3,167,168,76.95,0,0,101,True
163620,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",30,3,17,18,19.24,0,0,29,True
163620,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",30,3,23,24,44.24,0,0,55,True
163620,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",30,3,5,6,17.68,16,5,34,True
163620,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",30,3,1,2,8.89,37,1,32,True
895062,1,"[(15, 15)]",25,2,257,258,89.16,0,0,95,True
895062,2,"[(7, 15), (23, 15)]",25,2,91,92,73.34,0,0,82,True
895062,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",25,2,51,52,57.62,0,0,71,True
895062,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",25,2,45,46,77.25,21,47,106,True
895062,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",25,2,7,8,23.44,19,2,39,True
895062,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",25,2,5,6,19.34,58,9,32,True
190406,1,"[(15, 15)]",26,23,71,72,35.25,0,0,41,True
190406,2,"[(7, 15), (23, 15)]",26,23,87,88,53.12,0,0,85,True
190406,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",26,23,11,12,12.79,0,0,21,True
190406,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",26,23,57,58,92.77,10,41,157,True
190406,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",26,23,45,72,90.14,159,397,74,True
190406,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",26,23,7,18,39.84,96,70,32,True
285294,1,"[(15, 15)]",21,4,243,244,79.2,0,0,85,True
285294,2,"[(7, 15), (23, 15)]",21,4,47,48,25.39,0,0,23,True
285294,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",21,4,5,6,4.49,0,0,10,True
285294,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",21,4,27,28,54.0,0,0,74,True
285294,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",21,4,29,30,66.8,66,77,52,True
285294,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",21,4,1,2,8.01,34,2,32,True
357020,1,"[(15, 15)]",2,28,292,293,74.51,0,0,76,True
357020,2,"[(7, 15), (23, 15)]",2,28,116,117,61.04,0,0,70,True
357020,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",2,28,86,87,97.56,0,0,124,True
357020,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",2,28,22,23,36.52,0,0,55,True
357020,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",2,28,4,5,15.43,13,3,34,True
357020,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",2,28,8,13,36.91,80,37,32,True
358671,1,"[(15, 15)]",16,11,101,102,35.25,0,0,33,True
358671,2,"[(7, 15), (23, 15)]",16,11,87,88,45.7,0,0,50,True
358671,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",16,11,59,60,73.63,0,0,94,True
358671,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",16,11,15,16,29.49,0,0,47,True
358671,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",16,11,11,12,34.08,19,6,45,True
358671,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",16,11,9,20,46.09,98,81,32,True
850889,1,"[(15, 15)]",10,19,193,194,53.81,0,0,67,True
850889,2,"[(7, 15), (23, 15)]",10,19,101,102,53.81,0,0,110,True
850889,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",10,19,27,28,32.81,0,0,47,True
850889,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",10,19,55,56,80.18,18,28,164,True
850889,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",10,19,15,16,41.21,47,38,40,True
850889,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",10,19,1,2,7.13,35,1,32,True
309321,1,"[(15, 15)]",23,4,213,214,56.74,0,0,61,True
309321,2,"[(7, 15), (23, 15)]",23,4,59,60,35.55,0,0,33,True
309321,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",23,4,9,10,9.57,0,0,19,True
309321,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",23,4,19,20,39.75,0,0,53,True
309321,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",23,4,15,18,47.75,37,40,46,True
309321,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",23,4,21,26,59.67,113,99,32,True
870958,1,"[(15, 15)]",14,4,38,39,14.75,0,0,19,True
870958,2,"[(7, 15), (23, 15)]",14,4,34,35,19.63,0,0,25,True
870958,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",14,4,124,125,91.11,0,0,136,True
870958,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",14,4,34,35,66.8,0,0,87,True
870958,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",14,4,-1,7,22.17,20,8,40,True
870958,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",14,4,-1,33,64.94,132,124,35,True
123458,1,"[(15, 15)]",13,1,240,241,87.11,0,0,94,True
123458,2,"[(7, 15), (23, 15)]",13,1,78,79,46.0,0,0,60,True
123458,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",13,1,46,47,71.48,0,0,91,True
123458,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",13,1,70,71,88.09,0,0,178,True
123458,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",13,1,10,11,30.86,36,20,42,True
123458,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",13,1,8,9,25.0,86,17,32,True
324657,1,"[(15, 15)]",13,19,10,11,3.03,0,0,4,True
324657,2,"[(7, 15), (23, 15)]",13,19,108,109,71.09,0,0,71,True
324657,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",13,19,68,69,68.07,0,0,76,True
324657,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",13,19,46,47,81.15,0,0,125,True
324657,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",13,19,20,49,87.3,107,261,57,True
324657,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",16,31,33,38,68.85,147,177,32,True
283946,1,"[(15, 15)]",2,8,166,167,54.3,0,0,47,True
283946,2,"[(7, 15), (23, 15)]",2,8,36,37,26.66,0,0,41,True
283946,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",2,8,34,35,43.26,0,0,56,True
283946,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",2,8,10,11,18.65,0,0,31,True
283946,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",2,8,8,9,24.8,23,12,39,True
283946,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",2,8,6,77,85.55,250,375,32,True
145462,1,"[(15, 15)]",4,18,50,51,16.99,0,0,18,True
145462,2,"[(7, 15), (23, 15)]",4,18,22,23,13.87,0,0,20,True
145462,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",4,18,86,87,91.31,0,0,109,True
145462,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",4,18,76,77,91.21,0,0,156,True
145462,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",4,18,22,27,63.18,58,67,52,True
145462,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",4,18,2,3,9.86,35,1,32,True
958047,1,"[(15, 15)]",1,12,67,68,17.77,0,0,17,True
958047,2,"[(7, 15), (23, 15)]",1,12,89,90,47.17,0,0,54,True
958047,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",1,12,151,152,94.34,0,0,162,True
958047,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",1,12,9,10,19.53,0,0,39,True
958047,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",1,12,3,4,10.74,5,0,33,True
958047,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",1,12,-1,2,6.35,32,0,33,True
519320,1,"[(15, 15)]",27,27,102,103,29.0,0,0,27,True
519320,2,"[(7, 15), (23, 15)]",27,27,86,87,62.89,0,0,69,True
519320,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",27,27,102,103,94.34,0,0,126,True
519320,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",27,27,82,83,97.66,0,0,197,True
519320,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",2,17,17,18,45.61,41,51,54,True
519320,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",27,27,4,95,82.23,276,588,32,True
146069,1,"[(15, 15)]",30,2,112,113,42.09,0,0,46,True
146069,2,"[(7, 15), (23, 15)]",30,2,72,73,48.24,0,0,56,True
146069,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",30,2,102,103,91.41,0,0,121,True
146069,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",30,2,22,23,47.27,3,4,65,True
146069,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",30,2,16,29,59.47,56,65,65,True
146069,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",30,2,2,31,53.61,141,125,32,True
452749,1,"[(15, 15)]",13,6,71,72,35.16,0,0,43,True
452749,2,"[(7, 15), (23, 15)]",13,6,49,50,31.93,0,0,39,True
452749,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",13,6,59,60,64.84,0,0,74,True
452749,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",13,6,51,52,92.29,4,8,134,True
452749,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",13,6,23,24,58.2,64,66,43,True
452749,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",13,6,7,8,24.61,61,3,32,True
204179,1,"[(15, 15)]",5,8,213,214,83.69,0,0,95,True
204179,2,"[(7, 15), (23, 15)]",5,8,183,184,83.69,0,0,181,True
204179,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",5,8,3,4,2.44,0,0,8,True
